OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
151.0,184.0,0.9999998496666633,0.004414990132043247,1,0.03374481201171875,0.03418374061584473
158.0,171.0,0.9999998488630012,0.043436717177892645,15,0.21032166481018066,0.2187337875366211
159.0,156.0,0.9999998466608099,0.03560257849960099,15,0.2064495086669922,0.21676945686340332
159.0,142.0,0.9999998437451653,0.017265191471165838,11,0.14379620552062988,0.1515185832977295
162.0,137.0,0.9999998407592667,0.017032511652841562,7,0.09089303016662598,0.09435200691223145
175.0,134.0,0.9999998383542865,0.07631020982957108,11,0.12831997871398926,0.13207101821899414
177.0,122.0,0.9999998363249818,0.07528238393824606,15,0.14866137504577637,0.15313100814819336
181.0,112.0,0.9999998275711289,0.0473543046334319,7,0.06438469886779785,0.06690382957458496
