OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
931.0,537.0,0.999999079128519,0.010879183674637251,13,1.1439013481140137,1.2326483726501465
933.0,525.0,0.9999990781470538,0.011947539794065487,21,2.148268222808838,2.289611339569092
939.0,521.0,0.9999990767134123,0.016734199409512394,33,3.4803645610809326,3.699117422103882
942.0,514.0,0.9999990760896831,0.01920348624980544,37,3.775139331817627,4.021446704864502
943.0,507.0,0.999999074819822,0.018896949039263675,39,4.189685106277466,4.452235221862793
944.0,502.0,0.999999073322622,0.018350236177584897,33,3.511591672897339,3.734046697616577
944.0,490.0,0.9999990721164572,0.01707251924255155,35,3.7418389320373535,3.9758777618408203
946.0,478.0,0.9999990687619127,0.015604559866314342,29,2.981503486633301,3.176736354827881
955.0,467.0,0.9999990647086732,0.020637355033180538,83,9.040847063064575,9.594241380691528
959.0,465.0,0.9999990603445559,0.020171592087312486,65,7.1134727001190186,7.5517823696136475
964.0,458.0,0.9999990594862836,0.024363365735254012,101,11.277144193649292,11.959933519363403
967.0,457.0,0.9999990563312042,0.024127409687037405,87,9.839948415756226,10.423578977584839
971.0,455.0,0.9999990558616741,0.02766392903932598,103,11.807692050933838,12.504476070404053
976.0,448.0,0.9999990549087561,0.03166880841664127,97,11.374636888504028,12.033890962600708
995.0,447.0,0.9999990514296748,0.046662990773836496,143,17.51066565513611,18.46925187110901
997.0,446.0,0.9999990509145199,0.04805869700243335,153,18.86362648010254,19.886117935180664
999.0,445.0,0.9999990503948595,0.049444304672401455,161,19.821344137191772,20.878251552581787
1004.0,438.0,0.9999990498706868,0.05365606351341625,231,28.66158652305603,30.168328285217285
1006.0,404.0,0.9999990460751986,0.05176461192848267,129,15.553273677825928,16.406089305877686
1009.0,403.0,0.999999024127979,0.032832487550872244,29,3.1947755813598633,3.3879082202911377
1013.0,392.0,0.9999990233801509,0.035913279194808766,53,6.126297473907471,6.459397077560425
1017.0,374.0,0.9999990146396813,0.031110798657330622,65,7.479799270629883,7.904821395874023
1018.0,372.0,0.9999989977371274,0.015458868728325774,15,1.6286323070526123,1.7259535789489746
1021.0,371.0,0.9999989956186711,0.016276858112675444,25,2.71099591255188,2.875216007232666
1027.0,364.0,0.9999989945376876,0.020971459218322174,51,5.6324028968811035,5.969336271286011
1028.0,362.0,0.999998986492674,0.014097932924626085,13,1.3702502250671387,1.4547920227050781
1031.0,361.0,0.9999989840075357,0.014556291673107312,15,1.5901331901550293,1.6878044605255127
1039.0,358.0,0.9999989827256719,0.020910176050875234,41,4.491812229156494,4.7602808475494385
1041.0,354.0,0.999998978700689,0.01892477429747464,29,3.183565855026245,3.375446319580078
1056.0,353.0,0.9999989728618288,0.0273312782440715,49,5.855855226516724,6.178354263305664
1060.0,349.0,0.9999989713082096,0.02953604777186649,53,6.214757680892944,6.560808897018433
1062.0,345.0,0.9999989646134751,0.025059770398370467,27,3.097724676132202,3.2740283012390137
1070.0,343.0,0.9999989570151848,0.025247837201928955,31,3.665795087814331,3.8616528511047363
1089.0,342.0,0.9999989529043819,0.03847969045214804,71,9.109905004501343,9.566730260848999
1089.0,340.0,0.999998950782516,0.036531237011227145,53,6.662225961685181,7.006403684616089
1097.0,338.0,0.999998946420516,0.03958114591192152,53,6.8327624797821045,7.181654453277588
1116.0,337.0,0.9999989419203302,0.05189993840112446,93,12.826061010360718,13.42551875114441
1129.0,334.0,0.9999989396250969,0.06078396637186106,137,19.848469018936157,20.69896149635315
1142.0,331.0,0.9999989325816376,0.06530791476328156,153,21.320229291915894,22.284746885299683
1150.0,329.0,0.9999989253247866,0.06549981537180212,105,14.60012412071228,15.279072761535645
1157.0,328.0,0.9999989203775308,0.06687772850787195,115,15.840192317962646,16.582154512405396
1165.0,326.0,0.9999989178726282,0.071135304085185,127,17.503834009170532,18.329994201660156
1166.0,324.0,0.9999989128025302,0.0675836460050319,89,13.32948637008667,13.9540536403656
1169.0,323.0,0.9999989076548558,0.06557301703503808,85,11.575687646865845,12.12828254699707
1176.0,314.0,0.9999989050529102,0.06892254357166365,97,14.140596628189087,14.803221702575684
1179.0,313.0,0.9999988808530702,0.05076596385148972,27,3.5868113040924072,3.7728500366210938
1189.0,311.0,0.9999988780819552,0.05641880262264428,65,10.06813669204712,10.57094931602478
1192.0,310.0,0.9999988724920769,0.05410409221929134,41,5.919792413711548,6.212738990783691
1209.0,305.0,0.9999988696733242,0.06507305646565276,131,18.423671007156372,19.269832611083984
1211.0,303.0,0.9999988553371945,0.05477885685728628,53,6.9420881271362305,7.287787437438965
1216.0,302.0,0.9999988494846075,0.05385247421640926,55,7.517978191375732,7.903817653656006
1228.0,298.0,0.9999988465311466,0.06069311701220212,121,16.406263828277588,17.175880908966064
1235.0,297.0,0.9999988345199463,0.056291455475786595,81,10.746399641036987,11.265905141830444
1242.0,294.0,0.9999988314636401,0.059149469602565063,87,11.782814502716064,12.31952428817749
1261.0,293.0,0.9999988221502863,0.06593995840026673,91,12.9918532371521,13.532020568847656
1265.0,290.0,0.9999988189936412,0.06639813624616656,129,18.53600239753723,19.364469528198242
1268.0,289.0,0.9999988093471492,0.060999329958622076,69,11.027642965316772,11.503650188446045
1278.0,287.0,0.9999988060682345,0.06578109215652614,95,15.211104154586792,15.856746673583984
1281.0,286.0,0.9999987994083126,0.06276995610727672,79,12.021284103393555,12.559170722961426
1298.0,281.0,0.9999987960254586,0.07243872094739678,155,24.089585065841675,25.076361417770386
1300.0,279.0,0.9999987785571113,0.06042854806146457,45,6.12058424949646,6.407734632492065
1305.0,278.0,0.9999987713045873,0.05847094901672898,35,4.740153074264526,4.940775394439697
1317.0,274.0,0.9999987676206887,0.06425261196211762,81,11.000659942626953,11.480338096618652
1324.0,273.0,0.9999987524953085,0.05777591363698071,59,9.024247169494629,9.413205862045288
1331.0,270.0,0.9999987486144414,0.05981550908301752,83,12.7437264919281,13.239745855331421
1350.0,269.0,0.9999987367217794,0.06423835601408057,41,7.006964206695557,7.2947471141815186
1382.0,267.0,0.9999987326708784,0.08297458728633637,105,16.425277709960938,16.956507444381714
1436.0,264.0,0.9999987244303947,0.11172033145664499,117,19.21008276939392,19.79154896736145
1450.0,262.0,0.9999987116877288,0.11150877932301964,73,12.25865364074707,12.59949803352356
