OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
2324.5,1285.0,0.9999976755496507,2.1360724831700766e-05,1,0.040685415267944336,0.04282522201538086
2336.5,1273.0,0.9999976753546057,0.0050736606373368315,17,0.402026891708374,0.43114662170410156
2339.5,1250.0,0.9999976735410425,0.0055742871464773336,21,0.5616858005523682,0.601240873336792
2340.5,1243.0,0.9999976695697683,0.004302401506588223,7,0.2830846309661865,0.3036794662475586
2347.5,1233.0,0.9999976681577611,0.006669973796024438,31,1.14304518699646,1.223595142364502
2348.5,1216.0,0.9999976658621956,0.006115477122107796,15,0.4119722843170166,0.4393887519836426
2358.5,1211.0,0.9999976607415356,0.008158379430988702,21,0.5116293430328369,0.5478262901306152
2364.5,1202.0,0.9999976588565815,0.00987802235082187,31,0.7481067180633545,0.7994482517242432
2368.5,1187.0,0.999997655036486,0.009937297143317552,35,0.8583071231842041,0.9135043621063232
2378.5,1177.0,0.9999976473317852,0.010860537145174388,35,0.9780490398406982,1.0373773574829102
2397.5,1174.0,0.9999976411903422,0.0161377871168345,65,1.6919939517974854,1.7872748374938965
2406.5,1148.0,0.999997639188748,0.018985560053123202,105,2.784172773361206,2.947784185409546
2410.5,1144.0,0.9999976188636485,0.012181560186202048,15,0.4409329891204834,0.4696695804595947
2419.5,1132.0,0.9999976152761748,0.014373290808215694,25,0.6443705558776855,0.6829211711883545
2433.5,1098.0,0.999997603797121,0.015326535198610868,19,0.47551393508911133,0.5052320957183838
2476.5,1097.0,0.9999975646831739,0.016629588697662984,33,0.810347318649292,0.8570420742034912
2480.5,1085.0,0.9999975628588034,0.01747986527355149,37,0.9127030372619629,0.966132640838623
2525.5,1068.0,0.9999975405327285,0.026146399096873267,47,1.137221336364746,1.196934700012207
2528.5,1067.0,0.9999975074454573,0.014216120171330907,13,0.3075737953186035,0.3252255916595459
2532.5,1063.0,0.9999975054324133,0.014978249051037862,19,0.45115017890930176,0.4782099723815918
2553.5,1053.0,0.9999974972884681,0.01988974763460104,27,0.560570478439331,0.5905370712280273
2570.5,1041.0,0.9999974761631228,0.018153326366990595,27,0.574146032333374,0.6055276393890381
2583.5,1028.0,0.9999974487798023,0.01249460224736871,17,0.3446311950683594,0.36377763748168945
