OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
801.0,2060.5,0.9999992050825215,0.007593660715605274,5,0.11622214317321777,0.12406015396118164
805.0,1941.5,0.9999992050825907,0.012524958211026942,13,0.2879607677459717,0.3081965446472168
813.0,1925.5,0.9999991955351986,0.010498400200337701,13,0.348644495010376,0.3713514804840088
825.0,1917.5,0.9999991901140227,0.018320028498571693,25,0.6871469020843506,0.7325718402862549
828.0,1913.5,0.999999186092897,0.017020407937869773,25,0.5897982120513916,0.633162260055542
834.0,1890.5,0.9999991838915427,0.021452690109948644,33,0.7785148620605469,0.828972578048706
854.0,1880.5,0.9999991698475547,0.027924538143416937,39,0.9937822818756104,1.0579354763031006
863.0,1876.5,0.9999991630602325,0.030197257671633355,37,0.8997018337249756,0.9532196521759033
870.0,1869.5,0.9999991602375936,0.034755855720127384,49,1.1748151779174805,1.2457835674285889
871.0,1844.5,0.9999991551659911,0.030041322703953297,29,0.6928102970123291,0.7322421073913574
891.0,1841.5,0.9999991354143937,0.029645785116222612,35,0.8530542850494385,0.9045913219451904
895.0,1839.5,0.9999991327348416,0.030988650930603857,41,0.9734563827514648,1.0314950942993164
895.0,1833.5,0.9999991308518553,0.028884755515494683,27,0.6537966728210449,0.6933085918426514
921.0,1826.5,0.9999991246884636,0.04960745337228536,45,1.0385396480560303,1.0977020263671875
925.0,1818.5,0.999999116260993,0.044606479940119466,55,1.224816083908081,1.2924885749816895
943.0,1799.5,0.9999991040303262,0.04987309335952148,35,0.7165391445159912,0.7558732032775879
997.0,1798.5,0.9999990633106227,0.060492099920449495,31,0.673797607421875,0.706021785736084
997.0,1792.5,0.9999990608962066,0.05807041887497708,27,0.640162467956543,0.6690003871917725
1023.0,1785.5,0.9999990396465968,0.061238121003808516,27,0.585242509841919,0.6108782291412354
1027.0,1777.5,0.9999990092248653,0.03527250854653465,21,0.3948357105255127,0.4140896797180176
