OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
2292.5,2720.0,0.9999977736583519,0.02885860593339888,7,0.380359411239624,0.4020812511444092
2376.5,2716.0,0.999997752427336,0.05425093131786152,15,0.9513630867004395,0.9942770004272461
2442.5,2656.0,0.9999977511723904,0.07929268893192527,25,1.719285488128662,1.7898149490356445
2452.5,2604.0,0.9999977267602861,0.07309288005905934,25,1.7539334297180176,1.8276796340942383
2548.5,2570.0,0.9999976972037564,0.09641112762842663,35,2.572934150695801,2.6738805770874023
2697.5,2510.0,0.9999976746466491,0.13795983374407741,45,3.6050124168395996,3.7336106300354004
2781.5,2506.0,0.9999976301302204,0.1479885754593404,49,4.012158632278442,4.146524667739868
2847.5,2458.0,0.9999976269404375,0.16661648455323402,67,5.2066874504089355,5.384153127670288
2847.5,2446.0,0.9999975863002217,0.1523442402573118,39,3.0677199363708496,3.1743216514587402
2857.5,2394.0,0.9999975753983661,0.1514954920179692,37,2.9958858489990234,3.096830129623413
2948.5,2194.0,0.9999975244189041,0.16039304953687117,47,3.9231419563293457,4.0539538860321045
3166.5,2154.0,0.9999972731417501,0.13884154519889583,37,3.1911067962646484,3.2892327308654785
3187.5,2148.0,0.9999972096432442,0.12459395985020463,27,2.1922669410705566,2.262784719467163
3405.5,2108.0,0.9999971995249157,0.17766111247140487,41,3.7571988105773926,3.855079174041748
3422.5,2056.0,0.9999971268256381,0.16050420484724875,31,2.457418203353882,2.527510404586792
3661.5,2010.0,0.9999970148005898,0.18470588358158516,25,2.078070640563965,2.1327922344207764
4467.5,1892.0,0.9999968954475543,0.3050805948310147,35,2.770338535308838,2.831667184829712
