OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
178.0,308.0,0.999999824714646,0.015250821597995037,5,0.3419156074523926,0.3577561378479004
185.0,305.0,0.9999998244834991,0.051262158546449804,23,1.5621700286865234,1.630702018737793
186.0,285.0,0.9999998243351618,0.05556538647255658,25,1.7166483402252197,1.7917616367340088
187.0,242.0,0.9999998225554124,0.05109846338449412,17,1.179971694946289,1.2332568168640137
194.0,239.0,0.9999998142074973,0.04230668806747533,13,0.9245731830596924,0.9642975330352783
195.0,219.0,0.9999998133342071,0.04273952465669624,13,0.8993213176727295,0.9369316101074219
200.0,218.0,0.9999998059840621,0.029920311806324946,7,0.408282995223999,0.4237864017486572
202.0,208.0,0.9999998054189102,0.03672727885880773,13,0.6972975730895996,0.7222738265991211
207.0,205.0,0.9999997978662488,0.02350844900173298,9,0.41452836990356445,0.4332602024078369
212.0,204.0,0.9999997926747889,0.022050891591473647,5,0.22187209129333496,0.2313232421875
