OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
39575.5,46553.5,0.9999610607989584,0.016078103813228953,101,123.32765674591064,129.04740810394287
39579.5,45423.5,0.9999610608019108,0.01617761593010673,121,182.5034213066101,189.2509264945984
39587.5,45191.5,0.9999610602896118,0.016363489758787913,103,157.52222752571106,163.22992372512817
39639.5,45114.5,0.9999610573287347,0.01757915144560361,149,231.31955003738403,239.66164875030518
39679.5,44807.5,0.9999610557429532,0.018529542766842082,151,236.37147760391235,244.84559845924377
39713.5,44633.5,0.9999610462715844,0.019131318653751457,191,302.0332670211792,312.7942531108856
39765.5,44556.5,0.9999610385642838,0.020220148688161806,171,273.3723247051239,282.85839772224426
39790.5,44438.5,0.9999610345903982,0.02073586502244644,161,261.33920907974243,270.24221110343933
39805.5,44249.5,0.999961027811853,0.020934591752217388,201,330.4250011444092,341.6099874973297
39857.5,44172.5,0.9999610151686429,0.021894716974883172,233,366.7348093986511,379.74816489219666
