OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
66199.5,92257.5,0.9999340101908061,0.0031675597567588404,29,124.78122925758362,129.38379096984863
66200.5,91956.5,0.9999340072900738,0.003138800156550887,27,152.74918913841248,157.0627236366272
66210.5,91751.5,0.9999339978011371,0.003146044859811552,53,310.36111307144165,318.71150183677673
66246.5,91609.5,0.9999339866831773,0.003519933028037329,61,342.6763644218445,351.95872044563293
66256.5,91404.5,0.9999339764164883,0.0035153766702255454,65,376.51841497421265,386.7443687915802
66268.5,91168.5,0.9999339575084328,0.003410496674270919,45,255.47128200531006,262.54257106781006
66278.5,90963.5,0.999933929284862,0.0031350276191694816,53,298.2354063987732,306.44439482688904
66314.5,90821.5,0.9999338988781132,0.003217670031009149,55,301.44418931007385,309.94833183288574
66324.5,90616.5,0.9999338745718936,0.003001484516008177,47,249.2360725402832,256.6360821723938
66376.5,90386.5,0.9999338348617817,0.0031842873282766832,59,356.36913537979126,365.66473293304443
66386.5,90181.5,0.9999337840357667,0.0025688330138578914,43,237.4833643436432,244.08907389640808
