OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
3777.5,4058.0,0.9999962623244805,0.010542550426139793,71,80.55821490287781,84.43000769615173
3778.5,4053.0,0.9999962623071719,0.010799834745116586,67,98.23080825805664,101.88974070549011
3778.5,4015.0,0.9999962622706836,0.010790177943200698,59,87.89258098602295,91.11374378204346
3781.5,3995.0,0.9999962612909961,0.011315879865494385,65,100.8070867061615,104.31067276000977
3787.5,3993.0,0.999996260218548,0.012598957549608434,117,185.9593997001648,192.34025406837463
3788.5,3991.0,0.9999962600881268,0.012825163137372725,77,119.73250961303711,123.97294688224792
3789.5,3986.0,0.9999962599533553,0.013050101326606882,89,135.36421728134155,140.17364931106567
3790.5,3963.0,0.9999962595970637,0.01321648000602252,77,116.4219262599945,120.57282543182373
3793.5,3943.0,0.9999962575893292,0.013467597977677458,71,107.07483959197998,110.90901803970337
3799.5,3941.0,0.9999962553283206,0.014430405129715601,95,145.44672107696533,150.50008368492126
3800.5,3939.0,0.9999962550749127,0.014623053942249319,97,147.27117133140564,152.48700666427612
3801.5,3934.0,0.9999962548164607,0.01481427447402573,101,155.11481475830078,160.50441360473633
3804.5,3933.0,0.9999962541481328,0.015415464961027425,109,170.10637521743774,175.91791677474976
3806.5,3929.0,0.9999962540106412,0.015896662280212075,127,193.90434002876282,200.67390871047974
3807.5,3927.0,0.9999962534478316,0.016007310663074363,103,157.09850645065308,162.57563591003418
3813.5,3925.0,0.9999962531586797,0.017479660009370134,203,319.11992144584656,329.9602026939392
3814.5,3920.0,0.9999962528643298,0.017660069083116993,195,303.41275358200073,313.9104697704315
3817.5,3919.0,0.9999962521055394,0.018233279160302103,245,387.305623292923,400.4291846752167
