OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
2506.5,3398.0,0.9999975755162508,0.03272142559810821,115,120.45468425750732,126.4367401599884
2508.5,3352.0,0.9999975755186834,0.03349359609400895,155,226.67715501785278,234.817241191864
2510.5,3309.0,0.9999975750636176,0.03408230236038507,153,228.15492272377014,236.19405484199524
2514.5,3289.0,0.9999975730370517,0.034812906801027214,175,260.806521654129,269.9332139492035
2517.5,3284.0,0.9999975715036451,0.035353981177482174,265,405.8144700527191,419.66180634498596
2518.5,3270.0,0.9999975710599548,0.0355608327439232,261,390.47493267059326,404.07229471206665
2520.5,3246.0,0.9999975696880443,0.03578180783942479,289,432.9316408634186,447.9843256473541
2520.5,3227.0,0.9999975668859657,0.03467009250547951,129,190.10446906089783,196.82038736343384
2520.5,3218.0,0.9999975642527029,0.03362535423006344,153,232.98793482780457,240.92482113838196
2520.5,3216.0,0.9999975628724592,0.03307774714846379,201,304.46937084198,314.9328248500824
