OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
408.5,1007.0,0.9999996008406643,0.022865764461408335,7,1.5521116256713867,1.6580631732940674
408.5,998.0,0.9999996008408686,0.022866264155693497,5,1.1254267692565918,1.2015442848205566
414.5,975.0,0.9999996008408685,0.037010540116936386,47,15.182376623153687,15.878323078155518
414.5,972.0,0.9999996008408685,0.03701053987435418,17,4.768375635147095,5.025460720062256
424.5,971.0,0.9999996008408684,0.059695803900945095,75,23.998926639556885,25.129822254180908
424.5,934.0,0.9999996008408684,0.05969580389445436,71,23.179022073745728,24.257817029953003
429.5,789.0,0.9999996008408679,0.07064230113209219,65,22.80642318725586,23.781713724136353
437.5,759.0,0.9999995873669058,0.05683864261713903,49,16.789505004882812,17.504921913146973
445.5,745.0,0.9999995833992441,0.0648692359214477,71,24.471935749053955,25.50670838356018
445.5,729.0,0.9999995814576463,0.06051099148224858,39,13.569900512695312,14.163724660873413
453.5,715.0,0.9999995791234983,0.07193715283792894,51,18.599173307418823,19.35865044593811
455.5,714.0,0.9999995768546774,0.07103112613525196,31,11.129569053649902,11.6019446849823
464.5,711.0,0.9999995766770994,0.08864822353956305,67,25.433403253555298,26.418877840042114
466.5,710.0,0.9999995761281989,0.0913787768393826,75,27.83318519592285,28.97114658355713
469.5,691.0,0.9999995759396766,0.09678312465059935,125,46.665290117263794,48.54711699485779
472.5,684.0,0.9999995718115967,0.09378115791541185,97,35.38775706291199,36.82888436317444
475.5,682.0,0.9999995700291385,0.09575002924262933,71,25.759397268295288,26.834950923919678
477.5,677.0,0.9999995694933311,0.09841535413556264,89,31.844289302825928,33.19546675682068
477.5,661.0,0.9999995681001196,0.09549763352713435,61,21.547731161117554,22.4728786945343
483.5,652.0,0.9999995630424746,0.0962615824582629,81,29.064072132110596,30.263774633407593
484.5,626.0,0.9999995597099595,0.09124862716763998,43,15.170435667037964,15.821991205215454
492.5,596.0,0.9999995476959963,0.08161623718183225,69,24.55170750617981,25.566290140151978
500.5,582.0,0.999999529608196,0.0601562368732969,33,11.924961805343628,12.408843517303467
502.5,581.0,0.9999995196257191,0.0440312827883448,27,9.364647388458252,9.774074792861938
517.5,578.0,0.9999995188743946,0.07028868618838359,43,16.591171741485596,17.227957487106323
525.5,564.0,0.9999995165894296,0.08009406295736604,69,25.499722957611084,26.499513626098633
527.5,563.0,0.9999995052977473,0.06217582497184935,25,9.011445045471191,9.390679836273193
543.5,562.0,0.9999995044487906,0.08822224686957192,61,23.99513864517212,24.890733242034912
545.5,561.0,0.9999995035936475,0.0899975217018341,65,25.925803661346436,26.897733449935913
555.5,548.0,0.99999950273219,0.10482842566716478,135,53.83434700965881,55.778581619262695
557.5,547.0,0.9999994908941875,0.08680571842601362,45,17.642005920410156,18.31078052520752
564.5,546.0,0.9999994899291199,0.09642005398833309,57,23.34745478630066,24.19751739501953
568.5,544.0,0.9999994889555088,0.10106510002188536,89,36.257267236709595,37.56503462791443
570.5,543.0,0.9999994869820591,0.1007573349787028,71,28.612104892730713,29.690757989883423
571.5,542.0,0.9999994859819257,0.10058079823173696,69,26.727472066879272,27.776511669158936
572.5,532.0,0.9999994849726597,0.10038892598869041,65,25.183879852294922,26.173299551010132
574.5,531.0,0.9999994743467437,0.08502479422473588,41,15.823298931121826,16.429405212402344
587.5,529.0,0.9999994732279733,0.1033667639916882,75,29.957103729248047,31.047510623931885
588.5,527.0,0.9999994709583593,0.1010337465895205,69,26.889138221740723,27.862454414367676
590.5,526.0,0.999999468645403,0.10016156397237468,67,25.840352058410645,26.749593496322632
590.5,517.0,0.999999467472492,0.09817526266336266,57,21.89299440383911,22.69797992706299
597.5,514.0,0.9999994564061555,0.09021950801862244,65,23.31359577178955,24.179807424545288
598.5,503.0,0.9999994525056142,0.08522241403263693,43,16.365480422973633,17.00309443473816
600.5,502.0,0.9999994372449563,0.06285588161633293,29,11.125283002853394,11.535567045211792
629.5,495.0,0.9999994357806421,0.10370237115198908,93,37.72281265258789,38.89340925216675
631.5,494.0,0.9999994251601433,0.08972310991527258,57,21.022867679595947,21.76550555229187
638.5,490.0,0.9999994235896633,0.09724301304676496,69,25.697771072387695,26.55019235610962
640.5,489.0,0.999999417173111,0.09004389011011416,49,19.116626501083374,19.768380880355835
644.5,483.0,0.9999994155350554,0.09314981536378025,63,25.54706907272339,26.38297700881958
652.5,469.0,0.9999994054171994,0.08876199249584227,57,21.713706016540527,22.45955181121826
654.5,468.0,0.9999993798400097,0.05246754839386308,15,5.678274869918823,5.890403747558594
686.5,461.0,0.9999993779068396,0.09381914080322742,51,19.43908452987671,20.06132459640503
706.5,459.0,0.9999993639711112,0.0997467968171198,53,21.460631847381592,22.129766941070557
711.5,451.0,0.9999993598569937,0.10029092675390062,73,27.76202893257141,28.615667581558228
714.5,445.0,0.9999993427901793,0.0801821972889223,37,13.773659706115723,14.260154962539673
739.5,435.0,0.9999993293223489,0.09306605756993529,73,27.79113006591797,28.62632918357849
740.5,427.0,0.999999305486859,0.062102443785796047,25,8.945020198822021,9.249692678451538
765.5,417.0,0.9999992850108483,0.06598412665232259,45,14.165054321289062,14.591118335723877
776.5,411.0,0.9999992572329435,0.0434422978489934,29,8.534172773361206,8.807855129241943
801.5,401.0,0.9999992390834012,0.05063431301545729,23,7.181678533554077,7.378825902938843
