OBJ1,OBJ2,Rootgap,Rootgap-OPT,BNB-Nodes,SDP-Time,Total-Time
491.0,632.0,0.9999995188097496,0.019979124499858187,11,0.673983097076416,0.7099213600158691
495.0,627.0,0.9999995156149756,0.021444396039305615,15,0.9964849948883057,1.0445442199707031
499.0,623.0,0.9999995145752701,0.02720495121749473,21,1.390028715133667,1.4556255340576172
500.0,592.0,0.9999995135393467,0.02707869426811169,13,0.7957236766815186,0.8359968662261963
512.0,585.0,0.9999994991096383,0.02169851335077866,15,0.9042909145355225,0.9477500915527344
538.0,572.0,0.9999994913247048,0.054506887150566764,23,1.2326514720916748,1.2854704856872559
550.0,565.0,0.9999994733677999,0.042486910046122414,13,0.7203125953674316,0.7513000965118408
581.0,558.0,0.999999461979497,0.07397503888312504,17,0.9231648445129395,0.9574229717254639
609.0,553.0,0.9999994483580799,0.09418404003055493,21,1.3612849712371826,1.407529354095459
638.0,549.0,0.9999994350559461,0.11450775337991487,19,1.2358999252319336,1.2729370594024658
664.0,548.0,0.9999994186991841,0.12454696490277341,9,0.44961071014404297,0.4651682376861572
